"date_utc","date_time_utc","hdao_price"
2023-03-15,"2023-03-15 15:40:03",0.152942406732893
2023-03-15,"2023-03-15 15:50:03",0.152942406732893
2023-03-15,"2023-03-15 16:00:05",0.152942406732893
2023-03-15,"2023-03-15 16:10:03",0.152942406732893
2023-03-15,"2023-03-15 16:20:03",0.152942406732893
2023-03-15,"2023-03-15 16:30:03",0.152942406732893
2023-03-15,"2023-03-15 16:40:03",0.152942406732893
2023-03-15,"2023-03-15 16:50:03",0.153688975018959
2023-03-15,"2023-03-15 17:00:05",0.153688975018959
2023-03-15,"2023-03-15 17:10:03",0.153688975018959
2023-03-15,"2023-03-15 17:20:03",0.153688975018959
2023-03-15,"2023-03-15 17:30:03",0.153688975018959
2023-03-15,"2023-03-15 17:40:03",0.153688975018959
2023-03-15,"2023-03-15 17:50:03",0.153688975018959
2023-03-15,"2023-03-15 18:00:06",0.153688975018959
2023-03-15,"2023-03-15 18:10:03",0.153688975018959
2023-03-15,"2023-03-15 18:20:03",0.153688975018959
2023-03-15,"2023-03-15 18:30:04",0.153688975018959
2023-03-15,"2023-03-15 18:40:03",0.153688975018959
2023-03-15,"2023-03-15 18:50:03",0.153688975018959
2023-03-15,"2023-03-15 19:00:05",0.153688975018959
2023-03-15,"2023-03-15 19:10:03",0.153688975018959
2023-03-15,"2023-03-15 19:20:03",0.153688975018959
2023-03-15,"2023-03-15 19:30:03",0.153688975018959
2023-03-15,"2023-03-15 19:40:03",0.153688975018959
2023-03-15,"2023-03-15 19:50:03",0.153688975018959
2023-03-15,"2023-03-15 20:00:05",0.153688975018959
2023-03-15,"2023-03-15 20:10:03",0.153688975018959
2023-03-15,"2023-03-15 20:20:03",0.153688975018959
2023-03-15,"2023-03-15 20:30:03",0.153688975018959
2023-03-15,"2023-03-15 20:40:03",0.153688975018959
2023-03-15,"2023-03-15 20:50:03",0.153688975018959
2023-03-15,"2023-03-15 21:00:05",0.153688975018959
2023-03-15,"2023-03-15 21:10:03",0.153688975018959
2023-03-15,"2023-03-15 21:20:03",0.153688975018959
2023-03-15,"2023-03-15 21:30:03",0.153688975018959
2023-03-15,"2023-03-15 21:40:03",0.153688975018959
2023-03-15,"2023-03-15 21:50:03",0.153688975018959
2023-03-15,"2023-03-15 22:00:05",0.153688975018959
2023-03-15,"2023-03-15 22:10:03",0.153688975018959
2023-03-15,"2023-03-15 22:20:03",0.153688975018959
2023-03-15,"2023-03-15 22:30:03",0.153688975018959
2023-03-15,"2023-03-15 22:40:02",0.153688975018959
2023-03-15,"2023-03-15 22:50:03",0.153688975018959
2023-03-15,"2023-03-15 23:00:06",0.153688975018959
2023-03-15,"2023-03-15 23:10:02",0.153688975018959
2023-03-15,"2023-03-15 23:20:03",0.153688975018959
2023-03-15,"2023-03-15 23:30:03",0.153688975018959
2023-03-15,"2023-03-15 23:40:03",0.153688975018959
2023-03-15,"2023-03-15 23:50:03",0.153688975018959
2023-03-16,"2023-03-16 00:00:06",0.153688975018959
2023-03-16,"2023-03-16 00:10:03",0.153688975018959
2023-03-16,"2023-03-16 00:20:03",0.153688975018959
2023-03-16,"2023-03-16 00:30:04",0.153688975018959
2023-03-16,"2023-03-16 00:40:03",0.153688975018959
2023-03-16,"2023-03-16 00:50:03",0.153688975018959
2023-03-16,"2023-03-16 01:00:06",0.153688975018959
2023-03-16,"2023-03-16 01:10:03",0.153688975018959
2023-03-16,"2023-03-16 01:20:02",0.153688975018959
2023-03-16,"2023-03-16 01:30:03",0.153688975018959
2023-03-16,"2023-03-16 01:40:03",0.153688975018959
2023-03-16,"2023-03-16 01:50:03",0.153688975018959
2023-03-16,"2023-03-16 02:00:05",0.153688975018959
2023-03-16,"2023-03-16 02:10:04",0.153688975018959
2023-03-16,"2023-03-16 02:20:03",0.153688975018959
2023-03-16,"2023-03-16 02:30:03",0.153688975018959
2023-03-16,"2023-03-16 02:40:03",0.153688975018959
2023-03-16,"2023-03-16 02:50:03",0.153688975018959
2023-03-16,"2023-03-16 03:00:06",0.153688975018959
2023-03-16,"2023-03-16 03:10:03",0.153688975018959
2023-03-16,"2023-03-16 03:20:04",0.153688975018959
2023-03-16,"2023-03-16 03:30:03",0.153688975018959
2023-03-16,"2023-03-16 03:40:03",0.153688975018959
2023-03-16,"2023-03-16 03:50:03",0.153688975018959
2023-03-16,"2023-03-16 04:00:05",0.153688975018959
2023-03-16,"2023-03-16 04:10:03",0.153688975018959
2023-03-16,"2023-03-16 04:20:02",0.153688975018959
2023-03-16,"2023-03-16 04:30:02",0.153688975018959
2023-03-16,"2023-03-16 04:40:03",0.153688975018959
2023-03-16,"2023-03-16 04:50:03",0.153688975018959
2023-03-16,"2023-03-16 05:00:05",0.153688975018959
2023-03-16,"2023-03-16 05:10:03",0.153688975018959
2023-03-16,"2023-03-16 05:20:04",0.153688975018959
2023-03-16,"2023-03-16 05:30:03",0.153688975018959
2023-03-16,"2023-03-16 05:40:03",0.153688975018959
2023-03-16,"2023-03-16 05:50:03",0.153688975018959
2023-03-16,"2023-03-16 06:00:06",0.153688975018959
2023-03-16,"2023-03-16 06:10:03",0.153688975018959
2023-03-16,"2023-03-16 06:20:03",0.153688975018959
2023-03-16,"2023-03-16 06:30:03",0.153688975018959
2023-03-16,"2023-03-16 06:40:03",0.153688975018959
2023-03-16,"2023-03-16 06:50:03",0.153688975018959
2023-03-16,"2023-03-16 07:00:06",0.153688975018959
2023-03-16,"2023-03-16 07:10:03",0.153688975018959
2023-03-16,"2023-03-16 07:20:03",0.153688975018959
2023-03-16,"2023-03-16 07:30:03",0.153688975018959
2023-03-16,"2023-03-16 07:40:03",0.153688975018959
2023-03-16,"2023-03-16 07:50:03",0.153688975018959
2023-03-16,"2023-03-16 08:00:06",0.153688975018959
2023-03-16,"2023-03-16 08:10:03",0.153688975018959
2023-03-16,"2023-03-16 08:20:03",0.153688975018959
2023-03-16,"2023-03-16 08:30:03",0.153688975018959
2023-03-16,"2023-03-16 08:40:04",0.153688975018959
2023-03-16,"2023-03-16 08:50:03",0.153688975018959
2023-03-16,"2023-03-16 09:00:05",0.153688975018959
2023-03-16,"2023-03-16 09:10:03",0.153688975018959
2023-03-16,"2023-03-16 09:20:03",0.153688975018959
2023-03-16,"2023-03-16 09:30:03",0.153688975018959
2023-03-16,"2023-03-16 09:40:03",0.153688975018959
2023-03-16,"2023-03-16 09:50:03",0.153688975018959
2023-03-16,"2023-03-16 10:00:05",0.153688975018959
2023-03-16,"2023-03-16 10:10:03",0.153688975018959
2023-03-16,"2023-03-16 10:20:03",0.153688975018959
2023-03-16,"2023-03-16 10:30:03",0.153688975018959
2023-03-16,"2023-03-16 10:40:03",0.153688975018959
2023-03-16,"2023-03-16 10:50:03",0.153688975018959
2023-03-16,"2023-03-16 11:00:05",0.153688975018959
2023-03-16,"2023-03-16 11:10:03",0.153688975018959
2023-03-16,"2023-03-16 11:20:03",0.153688975018959
2023-03-16,"2023-03-16 11:30:03",0.153688975018959
2023-03-16,"2023-03-16 11:40:03",0.153688975018959
2023-03-16,"2023-03-16 11:50:03",0.153688975018959
2023-03-16,"2023-03-16 12:00:06",0.153688975018959
2023-03-16,"2023-03-16 12:10:03",0.153688975018959
2023-03-16,"2023-03-16 12:20:03",0.153688975018959
2023-03-16,"2023-03-16 12:30:03",0.153574023642671
2023-03-16,"2023-03-16 12:40:03",0.153574023642671
2023-03-16,"2023-03-16 12:50:03",0.153574023642671
2023-03-16,"2023-03-16 13:00:05",0.153037028567185
2023-03-16,"2023-03-16 13:10:03",0.153037028567185
2023-03-16,"2023-03-16 13:20:03",0.153037028567185
2023-03-16,"2023-03-16 13:30:03",0.153037028567185
2023-03-16,"2023-03-16 13:40:03",0.153037028567185
2023-03-16,"2023-03-16 13:50:03",0.153037028567185
2023-03-16,"2023-03-16 14:00:05",0.153037028567185
2023-03-16,"2023-03-16 14:10:03",0.153037028567185
2023-03-16,"2023-03-16 14:20:03",0.153037028567185
2023-03-16,"2023-03-16 14:30:03",0.153037028567185
2023-03-16,"2023-03-16 14:40:03",0.153037028567185
2023-03-16,"2023-03-16 14:50:03",0.153037028567185
2023-03-16,"2023-03-16 15:00:05",0.153037028567185
2023-03-16,"2023-03-16 15:10:03",0.153037028567185
2023-03-16,"2023-03-16 15:20:03",0.153037028567185
2023-03-16,"2023-03-16 15:30:04",0.153037028567185
2023-03-16,"2023-03-16 15:40:03",0.153037028567185
2023-03-16,"2023-03-16 15:50:03",0.153037028567185
2023-03-16,"2023-03-16 16:00:06",0.153037028567185
2023-03-16,"2023-03-16 16:10:03",0.153037028567185
2023-03-16,"2023-03-16 16:20:03",0.153037028567185
2023-03-16,"2023-03-16 16:30:03",0.153037028567185
2023-03-16,"2023-03-16 16:40:03",0.153037028567185
2023-03-16,"2023-03-16 16:50:03",0.153037028567185
2023-03-16,"2023-03-16 17:00:05",0.153037028567185
2023-03-16,"2023-03-16 17:10:03",0.153037028567185
2023-03-16,"2023-03-16 17:20:03",0.153037028567185
2023-03-16,"2023-03-16 17:30:03",0.153037028567185
2023-03-16,"2023-03-16 17:40:03",0.153037028567185
2023-03-16,"2023-03-16 17:50:03",0.153037028567185
2023-03-16,"2023-03-16 18:00:06",0.153037028567185
2023-03-16,"2023-03-16 18:10:03",0.153037028567185
2023-03-16,"2023-03-16 18:20:03",0.153037028567185
2023-03-16,"2023-03-16 18:30:03",0.153037028567185
2023-03-16,"2023-03-16 18:40:03",0.153037028567185
2023-03-16,"2023-03-16 18:50:03",0.153037028567185
2023-03-16,"2023-03-16 19:00:04",0.153037028567185
2023-03-16,"2023-03-16 19:10:03",0.153037028567185
2023-03-16,"2023-03-16 19:20:03",0.153037028567185
2023-03-16,"2023-03-16 19:30:02",0.153037028567185
2023-03-16,"2023-03-16 19:40:03",0.153037028567185
2023-03-16,"2023-03-16 19:50:03",0.153037028567185
2023-03-16,"2023-03-16 20:00:05",0.153037028567185
2023-03-16,"2023-03-16 20:10:04",0.153037028567185
2023-03-16,"2023-03-16 20:20:03",0.153037028567185
2023-03-16,"2023-03-16 20:30:03",0.153037028567185
2023-03-16,"2023-03-16 20:40:02",0.153037028567185
2023-03-16,"2023-03-16 20:50:03",0.153037028567185
2023-03-16,"2023-03-16 21:00:05",0.153037028567185
2023-03-16,"2023-03-16 21:10:02",0.153037028567185
2023-03-16,"2023-03-16 21:20:03",0.153037028567185
2023-03-16,"2023-03-16 21:30:03",0.153037028567185
2023-03-16,"2023-03-16 21:40:03",0.153037028567185
2023-03-16,"2023-03-16 21:50:03",0.153037028567185
2023-03-16,"2023-03-16 22:00:05",0.153037028567185
2023-03-16,"2023-03-16 22:10:03",0.153037028567185
2023-03-16,"2023-03-16 22:20:03",0.153037028567185
2023-03-16,"2023-03-16 22:30:03",0.153037028567185
2023-03-16,"2023-03-16 22:40:03",0.153037028567185
2023-03-16,"2023-03-16 22:50:03",0.153037028567185
2023-03-16,"2023-03-16 23:00:05",0.153037028567185
2023-03-16,"2023-03-16 23:10:03",0.153037028567185
2023-03-16,"2023-03-16 23:20:02",0.153037028567185
2023-03-16,"2023-03-16 23:30:03",0.153037028567185
2023-03-16,"2023-03-16 23:40:03",0.153037028567185
2023-03-16,"2023-03-16 23:50:03",0.153037028567185
2023-03-17,"2023-03-17 00:00:05",0.153037028567185
2023-03-17,"2023-03-17 00:10:03",0.153037028567185
2023-03-17,"2023-03-17 00:20:03",0.153037028567185
2023-03-17,"2023-03-17 00:30:04",0.153037028567185
2023-03-17,"2023-03-17 00:40:03",0.153037028567185
2023-03-17,"2023-03-17 00:50:03",0.153037028567185
2023-03-17,"2023-03-17 01:00:05",0.153037028567185
2023-03-17,"2023-03-17 01:10:03",0.153037028567185
2023-03-17,"2023-03-17 01:20:03",0.153037028567185
2023-03-17,"2023-03-17 01:30:03",0.153037028567185
2023-03-17,"2023-03-17 01:40:03",0.153037028567185
2023-03-17,"2023-03-17 01:50:03",0.153037028567185
2023-03-17,"2023-03-17 02:00:06",0.153037028567185
2023-03-17,"2023-03-17 02:10:02",0.153037028567185
2023-03-17,"2023-03-17 02:20:03",0.153037028567185
2023-03-17,"2023-03-17 02:30:04",0.153037028567185
2023-03-17,"2023-03-17 02:40:03",0.153037028567185
2023-03-17,"2023-03-17 02:50:03",0.153037028567185
2023-03-17,"2023-03-17 03:00:05",0.153037028567185
2023-03-17,"2023-03-17 03:10:03",0.153037028567185
2023-03-17,"2023-03-17 03:20:03",0.153037028567185
2023-03-17,"2023-03-17 03:30:03",0.153037028567185
2023-03-17,"2023-03-17 03:40:03",0.153037028567185
2023-03-17,"2023-03-17 03:50:03",0.153037028567185
2023-03-17,"2023-03-17 04:00:05",0.153037028567185
2023-03-17,"2023-03-17 04:10:03",0.153037028567185
2023-03-17,"2023-03-17 04:20:03",0.153037028567185
2023-03-17,"2023-03-17 04:30:03",0.153037028567185
2023-03-17,"2023-03-17 04:40:03",0.153037028567185
2023-03-17,"2023-03-17 04:50:03",0.153037028567185
2023-03-17,"2023-03-17 05:00:06",0.153037028567185
2023-03-17,"2023-03-17 05:10:03",0.153037028567185
2023-03-17,"2023-03-17 05:20:03",0.153037028567185
2023-03-17,"2023-03-17 05:30:03",0.153037028567185
2023-03-17,"2023-03-17 05:40:03",0.153037028567185
2023-03-17,"2023-03-17 05:50:03",0.153037028567185
2023-03-17,"2023-03-17 06:00:05",0.153037028567185
2023-03-17,"2023-03-17 06:10:03",0.153037028567185
2023-03-17,"2023-03-17 06:20:03",0.153037028567185
2023-03-17,"2023-03-17 06:30:03",0.153037028567185
2023-03-17,"2023-03-17 06:40:03",0.153037028567185
2023-03-17,"2023-03-17 06:50:03",0.153037028567185
2023-03-17,"2023-03-17 07:00:05",0.153037028567185
2023-03-17,"2023-03-17 07:10:03",0.153037028567185
2023-03-17,"2023-03-17 07:20:03",0.153037028567185
2023-03-17,"2023-03-17 07:30:03",0.153037028567185
2023-03-17,"2023-03-17 07:40:03",0.153037028567185
2023-03-17,"2023-03-17 07:50:04",0.153037028567185
2023-03-17,"2023-03-17 08:00:05",0.153037028567185
2023-03-17,"2023-03-17 08:10:03",0.153037028567185
2023-03-17,"2023-03-17 08:20:03",0.153037028567185
2023-03-17,"2023-03-17 08:30:03",0.153037028567185
2023-03-17,"2023-03-17 08:40:03",0.153037028567185
2023-03-17,"2023-03-17 08:50:03",0.153037028567185
2023-03-17,"2023-03-17 09:00:05",0.153037028567185
2023-03-17,"2023-03-17 09:10:03",0.153037028633861
2023-03-17,"2023-03-17 09:20:03",0.153037028633861
2023-03-17,"2023-03-17 09:30:03",0.153037028633861
2023-03-17,"2023-03-17 09:40:03",0.153037028633861
2023-03-17,"2023-03-17 09:50:03",0.153037028633861
2023-03-17,"2023-03-17 10:00:05",0.153037028633861
2023-03-17,"2023-03-17 10:10:03",0.153037028633861
2023-03-17,"2023-03-17 10:20:03",0.153037028633861
2023-03-17,"2023-03-17 10:30:03",0.153037028633861
2023-03-17,"2023-03-17 10:40:03",0.153037028633861
2023-03-17,"2023-03-17 10:50:03",0.153037028633861
2023-03-17,"2023-03-17 11:00:06",0.153037028633861
2023-03-17,"2023-03-17 11:10:03",0.153037028633861
2023-03-17,"2023-03-17 11:20:03",0.153037028633861
2023-03-17,"2023-03-17 11:30:04",0.153037028633861
2023-03-17,"2023-03-17 11:40:03",0.153037028633861
2023-03-17,"2023-03-17 11:50:03",0.153037028633861
2023-03-17,"2023-03-17 12:00:05",0.153037028633861
2023-03-17,"2023-03-17 12:10:03",0.153037028633861
2023-03-17,"2023-03-17 12:20:03",0.153037028633861
2023-03-17,"2023-03-17 12:30:03",0.153037028633861
2023-03-17,"2023-03-17 12:40:03",0.153037028633861
2023-03-17,"2023-03-17 12:50:03",0.153037028633861
2023-03-17,"2023-03-17 13:00:06",0.153037028633861
2023-03-17,"2023-03-17 13:10:03",0.153037028633861
2023-03-17,"2023-03-17 13:20:03",0.153037028633861
2023-03-17,"2023-03-17 13:30:03",0.153037028633861
2023-03-17,"2023-03-17 13:40:03",0.153037028633861
2023-03-17,"2023-03-17 13:50:02",0.153037028633861
2023-03-17,"2023-03-17 14:00:05",0.153037028633861
2023-03-17,"2023-03-17 14:10:03",0.153037028633861
2023-03-17,"2023-03-17 14:20:03",0.153037028633861
2023-03-17,"2023-03-17 14:30:03",0.153037028633861
2023-03-17,"2023-03-17 14:40:03",0.153037028633861
2023-03-17,"2023-03-17 14:50:03",0.153037028633861
2023-03-17,"2023-03-17 15:00:05",0.153037028633861
2023-03-17,"2023-03-17 15:10:03",0.153037028633861
2023-03-17,"2023-03-17 15:20:04",0.153037028633861
2023-03-17,"2023-03-17 15:30:03",0.153037028633861
2023-03-17,"2023-03-17 15:40:03",0.153037028633861
2023-03-17,"2023-03-17 15:50:03",0.153037028633861
2023-03-17,"2023-03-17 16:00:05",0.153037028633861
2023-03-17,"2023-03-17 16:10:03",0.153037028633861
2023-03-17,"2023-03-17 16:20:03",0.153037028633861
2023-03-17,"2023-03-17 16:30:03",0.153037028633861
2023-03-17,"2023-03-17 16:40:03",0.153037028633861
2023-03-17,"2023-03-17 16:50:03",0.153037028633861
2023-03-17,"2023-03-17 17:00:05",0.153037028633861
2023-03-17,"2023-03-17 17:10:03",0.153037028633861
2023-03-17,"2023-03-17 17:20:03",0.153037028633861
2023-03-17,"2023-03-17 17:30:03",0.153037028633861
2023-03-17,"2023-03-17 17:40:03",0.153037028633861
2023-03-17,"2023-03-17 17:50:03",0.153037028633861
2023-03-17,"2023-03-17 18:00:06",0.153037028633861
2023-03-17,"2023-03-17 18:10:03",0.153037028633861
2023-03-17,"2023-03-17 18:20:03",0.153037028633861
2023-03-17,"2023-03-17 18:30:03",0.153037028633861
2023-03-17,"2023-03-17 18:40:03",0.153037028633861
2023-03-17,"2023-03-17 18:50:03",0.153037028633861
2023-03-17,"2023-03-17 19:00:05",0.153037028633861
2023-03-17,"2023-03-17 19:10:03",0.153037028633861
2023-03-17,"2023-03-17 19:20:03",0.153037028633861
2023-03-17,"2023-03-17 19:30:03",0.153037028633861
2023-03-17,"2023-03-17 19:40:03",0.153037028633861
2023-03-17,"2023-03-17 19:50:03",0.153037028633861
2023-03-17,"2023-03-17 20:00:06",0.153037028633861
2023-03-17,"2023-03-17 20:10:03",0.153037028633861
2023-03-17,"2023-03-17 20:20:03",0.153037028633861
2023-03-17,"2023-03-17 20:30:03",0.153037028633861
2023-03-17,"2023-03-17 20:40:03",0.153037028633861
2023-03-17,"2023-03-17 20:50:03",0.153037028633861
2023-03-17,"2023-03-17 21:00:06",0.153037028633861
2023-03-17,"2023-03-17 21:10:03",0.153037028633861
2023-03-17,"2023-03-17 21:20:03",0.153037028633861
2023-03-17,"2023-03-17 21:30:03",0.153037028633861
2023-03-17,"2023-03-17 21:40:03",0.153037028633861
2023-03-17,"2023-03-17 21:50:03",0.153037028633861
2023-03-17,"2023-03-17 22:00:05",0.153037028633861
2023-03-17,"2023-03-17 22:10:03",0.153037028633861
2023-03-17,"2023-03-17 22:20:03",0.153037028633861
2023-03-17,"2023-03-17 22:30:03",0.153037028633861
2023-03-17,"2023-03-17 22:40:03",0.153037028633861
2023-03-17,"2023-03-17 22:50:03",0.153037028633861
2023-03-17,"2023-03-17 23:00:05",0.152504153306091
2023-03-17,"2023-03-17 23:10:04",0.152504153306091
2023-03-17,"2023-03-17 23:20:03",0.152504153306091
2023-03-17,"2023-03-17 23:30:03",0.152504153306091
2023-03-17,"2023-03-17 23:40:03",0.152504153306091
2023-03-17,"2023-03-17 23:50:03",0.152504153306091
2023-03-18,"2023-03-18 00:00:07",0.152504153306091
2023-03-18,"2023-03-18 00:10:03",0.152504153306091
2023-03-18,"2023-03-18 00:20:03",0.152504153306091
2023-03-18,"2023-03-18 00:30:04",0.152504153306091
2023-03-18,"2023-03-18 00:40:03",0.152504153306091
2023-03-18,"2023-03-18 00:50:03",0.152504153306091
2023-03-18,"2023-03-18 01:00:06",0.152504153306091
2023-03-18,"2023-03-18 01:10:03",0.152504153306091
2023-03-18,"2023-03-18 01:20:02",0.152504153306091
2023-03-18,"2023-03-18 01:30:03",0.152504153306091
2023-03-18,"2023-03-18 01:40:03",0.152504153306091
2023-03-18,"2023-03-18 01:50:03",0.152504153306091
2023-03-18,"2023-03-18 02:00:05",0.152504153306091
2023-03-18,"2023-03-18 02:10:04",0.152504153306091
2023-03-18,"2023-03-18 02:20:03",0.152504153306091
2023-03-18,"2023-03-18 02:30:03",0.152504153306091
2023-03-18,"2023-03-18 02:40:03",0.152504153306091
2023-03-18,"2023-03-18 02:50:03",0.152504153306091
2023-03-18,"2023-03-18 03:00:05",0.152504153306091
2023-03-18,"2023-03-18 03:10:03",0.152504153306091
2023-03-18,"2023-03-18 03:20:03",0.152504153306091
2023-03-18,"2023-03-18 03:30:03",0.152504153306091
2023-03-18,"2023-03-18 03:40:03",0.152504153306091
2023-03-18,"2023-03-18 03:50:03",0.152010052334361
2023-03-18,"2023-03-18 04:00:05",0.152010052334361
2023-03-18,"2023-03-18 04:10:03",0.152010052334361
2023-03-18,"2023-03-18 04:20:03",0.152010052334361
2023-03-18,"2023-03-18 04:30:03",0.152010052334361
2023-03-18,"2023-03-18 04:40:03",0.152010052334361
2023-03-18,"2023-03-18 04:50:03",0.152010052334361
2023-03-18,"2023-03-18 05:00:06",0.152010052334361
2023-03-18,"2023-03-18 05:10:03",0.152010052334361
2023-03-18,"2023-03-18 05:20:03",0.152010052334361
2023-03-18,"2023-03-18 05:30:03",0.152010052334361
2023-03-18,"2023-03-18 05:40:03",0.152010052334361
2023-03-18,"2023-03-18 05:50:03",0.152010052334361
2023-03-18,"2023-03-18 06:00:06",0.152010052334361
2023-03-18,"2023-03-18 06:10:03",0.152010052334361
2023-03-18,"2023-03-18 06:20:03",0.152010052334361
2023-03-18,"2023-03-18 06:30:03",0.152010052334361
2023-03-18,"2023-03-18 06:40:04",0.152010052334361
2023-03-18,"2023-03-18 06:50:03",0.152010052334361
2023-03-18,"2023-03-18 07:00:05",0.152010052334361
2023-03-18,"2023-03-18 07:10:03",0.152010052334361
2023-03-18,"2023-03-18 07:20:03",0.152010052334361
2023-03-18,"2023-03-18 07:30:04",0.152010052334361
2023-03-18,"2023-03-18 07:40:03",0.152010052334361
2023-03-18,"2023-03-18 07:50:03",0.152010052334361
2023-03-18,"2023-03-18 08:00:05",0.152010052334361
2023-03-18,"2023-03-18 08:10:03",0.152010052334361
2023-03-18,"2023-03-18 08:20:03",0.152010052334361
2023-03-18,"2023-03-18 08:30:03",0.152010052334361
2023-03-18,"2023-03-18 08:40:03",0.152010052334361
2023-03-18,"2023-03-18 08:50:03",0.152010052334361
2023-03-18,"2023-03-18 09:00:05",0.152010052334361
2023-03-18,"2023-03-18 09:10:03",0.152010052334361
2023-03-18,"2023-03-18 09:20:03",0.152010052334361
2023-03-18,"2023-03-18 09:30:03",0.152010052334361
2023-03-18,"2023-03-18 09:40:03",0.152010052334361
2023-03-18,"2023-03-18 09:50:03",0.152010052334361
2023-03-18,"2023-03-18 10:00:05",0.152010052334361
2023-03-18,"2023-03-18 10:10:03",0.152010052334361
2023-03-18,"2023-03-18 10:20:03",0.152010052334361
2023-03-18,"2023-03-18 10:30:03",0.152010052334361
2023-03-18,"2023-03-18 10:40:03",0.152010052334361
2023-03-18,"2023-03-18 10:50:03",0.152010052334361
2023-03-18,"2023-03-18 11:00:05",0.152010052334361
2023-03-18,"2023-03-18 11:10:03",0.152010052334361
2023-03-18,"2023-03-18 11:20:03",0.152010052334361
2023-03-18,"2023-03-18 11:30:03",0.152010052334361
2023-03-18,"2023-03-18 11:40:03",0.152010052334361
2023-03-18,"2023-03-18 11:50:03",0.152010052334361
2023-03-18,"2023-03-18 12:00:06",0.152010052334361
2023-03-18,"2023-03-18 12:10:03",0.152010052334361
2023-03-18,"2023-03-18 12:20:03",0.152010052334361
2023-03-18,"2023-03-18 12:30:03",0.152010052334361
2023-03-18,"2023-03-18 12:40:03",0.152010052334361
2023-03-18,"2023-03-18 12:50:03",0.152010052334361
2023-03-18,"2023-03-18 13:00:06",0.152010052334361
2023-03-18,"2023-03-18 13:10:03",0.152010052334361
2023-03-18,"2023-03-18 13:20:03",0.152010052334361
2023-03-18,"2023-03-18 13:30:03",0.152010052334361
2023-03-18,"2023-03-18 13:40:03",0.152010052334361
2023-03-18,"2023-03-18 13:50:03",0.152010052334361
2023-03-18,"2023-03-18 14:00:05",0.152010052334361
2023-03-18,"2023-03-18 14:10:04",0.152010052334361
2023-03-18,"2023-03-18 14:20:03",0.152010052334361
2023-03-18,"2023-03-18 14:30:03",0.152010052334361
2023-03-18,"2023-03-18 14:40:03",0.152010052334361
2023-03-18,"2023-03-18 14:50:03",0.152010052334361
2023-03-18,"2023-03-18 15:00:05",0.152010052334361
2023-03-18,"2023-03-18 15:10:03",0.152010052334361
2023-03-18,"2023-03-18 15:20:03",0.152010052334361
2023-03-18,"2023-03-18 15:30:03",0.152010052334361
2023-03-18,"2023-03-18 15:40:03",0.152010052334361
2023-03-18,"2023-03-18 15:50:03",0.152010052334361
2023-03-18,"2023-03-18 16:00:06",0.152010052334361
2023-03-18,"2023-03-18 16:10:03",0.152010052334361
2023-03-18,"2023-03-18 16:20:03",0.152010052334361
2023-03-18,"2023-03-18 16:30:04",0.152010052334361
2023-03-18,"2023-03-18 16:40:03",0.152010052334361
2023-03-18,"2023-03-18 16:50:03",0.152010052334361
2023-03-18,"2023-03-18 17:00:06",0.152010052334361
2023-03-18,"2023-03-18 17:10:03",0.152010052334361
2023-03-18,"2023-03-18 17:20:03",0.152010052334361
2023-03-18,"2023-03-18 17:30:03",0.152010052334361
2023-03-18,"2023-03-18 17:40:03",0.152010052334361
2023-03-18,"2023-03-18 17:50:02",0.152010052334361
2023-03-18,"2023-03-18 18:00:05",0.152010052334361
2023-03-18,"2023-03-18 18:10:03",0.152010052334361
2023-03-18,"2023-03-18 18:20:03",0.152010052334361
2023-03-18,"2023-03-18 18:30:04",0.152010052334361
2023-03-18,"2023-03-18 18:40:03",0.152010052334361
2023-03-18,"2023-03-18 18:50:03",0.152010052334361
2023-03-18,"2023-03-18 19:00:05",0.152007660733136
2023-03-18,"2023-03-18 19:10:02",0.152007660733136
2023-03-18,"2023-03-18 19:20:03",0.152007660733136
2023-03-18,"2023-03-18 19:30:03",0.152007660733136
2023-03-18,"2023-03-18 19:40:03",0.152007660733136
2023-03-18,"2023-03-18 19:50:03",0.152007660733136
2023-03-18,"2023-03-18 20:00:06",0.152007660733136
2023-03-18,"2023-03-18 20:10:03",0.152007660733136
2023-03-18,"2023-03-18 20:20:04",0.152007660733136
2023-03-18,"2023-03-18 20:30:03",0.152007660733136
2023-03-18,"2023-03-18 20:40:02",0.152007660733136
2023-03-18,"2023-03-18 20:50:03",0.152007660733136
2023-03-18,"2023-03-18 21:00:05",0.152007660733136
2023-03-18,"2023-03-18 21:10:03",0.152007660733136
2023-03-18,"2023-03-18 21:20:03",0.152007660733136
2023-03-18,"2023-03-18 21:30:04",0.152007660733136
2023-03-18,"2023-03-18 21:40:03",0.152007660733136
2023-03-18,"2023-03-18 21:50:03",0.152007660733136
2023-03-18,"2023-03-18 22:00:05",0.152007660733136
2023-03-18,"2023-03-18 22:10:03",0.152007660733136
2023-03-18,"2023-03-18 22:20:03",0.152007660733136
2023-03-18,"2023-03-18 22:30:03",0.152007660733136
2023-03-18,"2023-03-18 22:40:03",0.152007660733136
2023-03-18,"2023-03-18 22:50:03",0.152007660733136
2023-03-18,"2023-03-18 23:00:05",0.152007660733136
2023-03-18,"2023-03-18 23:10:03",0.152007660733136
2023-03-18,"2023-03-18 23:20:03",0.152007660733136
2023-03-18,"2023-03-18 23:30:03",0.152007660733136
2023-03-18,"2023-03-18 23:40:03",0.152007660733136
2023-03-18,"2023-03-18 23:50:03",0.152007660733136
